trial,condition,receiver,time_s,sequence_offset,rssi_dbm
walk_01,walk_cross_link,RX02,12.953784,648,-54
walk_01,walk_cross_link,RX02,12.973777,649,-54
walk_01,walk_cross_link,RX02,12.994093,650,-54
walk_01,walk_cross_link,RX02,13.013988,651,-54
walk_01,walk_cross_link,RX02,13.033807,652,-54
walk_01,walk_cross_link,RX02,13.053778,653,-54
walk_01,walk_cross_link,RX02,13.075851,654,-54
walk_01,walk_cross_link,RX02,13.093868,655,-54
walk_01,walk_cross_link,RX02,13.114084,656,-54
walk_01,walk_cross_link,RX02,13.1341,657,-55
walk_01,walk_cross_link,RX02,13.153802,658,-53
walk_01,walk_cross_link,RX02,13.173783,659,-55
walk_01,walk_cross_link,RX02,13.193816,660,-53
walk_01,walk_cross_link,RX02,13.214419,661,-53
walk_01,walk_cross_link,RX02,13.236109,662,-54
walk_01,walk_cross_link,RX02,13.25385,663,-55
walk_01,walk_cross_link,RX02,13.274163,664,-53
walk_01,walk_cross_link,RX02,13.296253,665,-54
walk_01,walk_cross_link,RX02,13.316843,666,-54
walk_01,walk_cross_link,RX02,13.335547,667,-54
walk_01,walk_cross_link,RX02,13.355222,668,-54
walk_01,walk_cross_link,RX02,13.37558,669,-53
walk_01,walk_cross_link,RX02,13.395864,670,-54
walk_01,walk_cross_link,RX02,13.415492,671,-54
walk_01,walk_cross_link,RX02,13.434977,672,-55
walk_01,walk_cross_link,RX02,13.453782,673,-55
walk_01,walk_cross_link,RX02,13.473787,674,-54
walk_01,walk_cross_link,RX02,13.49583,675,-54
walk_01,walk_cross_link,RX02,13.515894,676,-55
walk_01,walk_cross_link,RX02,13.53377,677,-55
walk_01,walk_cross_link,RX02,13.554971,678,-55
walk_01,walk_cross_link,RX02,13.574344,679,-54
walk_01,walk_cross_link,RX02,13.598367,680,-53
walk_01,walk_cross_link,RX02,13.61953,681,-53
walk_01,walk_cross_link,RX02,13.635523,682,-55
walk_01,walk_cross_link,RX02,13.655039,683,-55
walk_01,walk_cross_link,RX02,13.674585,684,-53
walk_01,walk_cross_link,RX02,13.693788,685,-55
walk_01,walk_cross_link,RX02,13.714047,686,-55
walk_01,walk_cross_link,RX02,13.734173,687,-53
walk_01,walk_cross_link,RX02,13.754222,688,-55
walk_01,walk_cross_link,RX02,13.776973,689,-54
walk_01,walk_cross_link,RX02,13.793791,690,-55
walk_01,walk_cross_link,RX02,13.816563,691,-53
walk_01,walk_cross_link,RX02,13.834054,692,-54
walk_01,walk_cross_link,RX02,13.856627,693,-54
walk_01,walk_cross_link,RX02,13.873769,694,-54
walk_01,walk_cross_link,RX02,13.896149,695,-54
walk_01,walk_cross_link,RX02,13.914266,696,-54
walk_01,walk_cross_link,RX02,13.933774,697,-54
walk_01,walk_cross_link,RX02,13.959017,698,-54
walk_01,walk_cross_link,RX02,13.973778,699,-54
walk_01,walk_cross_link,RX02,13.9938,700,-54
walk_01,walk_cross_link,RX02,14.013915,701,-56
walk_01,walk_cross_link,RX02,14.033914,702,-55
walk_01,walk_cross_link,RX02,14.054694,703,-55
walk_01,walk_cross_link,RX02,14.073755,704,-54
walk_01,walk_cross_link,RX02,14.095363,705,-54
walk_01,walk_cross_link,RX02,14.116289,706,-53
walk_01,walk_cross_link,RX02,14.136037,707,-54
walk_01,walk_cross_link,RX02,14.155892,708,-54
walk_01,walk_cross_link,RX02,14.174463,709,-54
walk_01,walk_cross_link,RX02,14.194737,710,-54
walk_01,walk_cross_link,RX02,14.213822,711,-53
walk_01,walk_cross_link,RX02,14.233777,712,-54
walk_01,walk_cross_link,RX02,14.253837,713,-54
walk_01,walk_cross_link,RX02,14.276849,714,-54
walk_01,walk_cross_link,RX02,14.294175,715,-54
walk_01,walk_cross_link,RX02,14.315052,716,-54
walk_01,walk_cross_link,RX02,14.355326,718,-54
walk_01,walk_cross_link,RX02,14.373914,719,-53
walk_01,walk_cross_link,RX02,14.394515,720,-53
walk_01,walk_cross_link,RX02,14.413813,721,-53
walk_01,walk_cross_link,RX02,14.435611,722,-53
walk_01,walk_cross_link,RX02,14.456476,723,-55
walk_01,walk_cross_link,RX02,14.473754,724,-53
walk_01,walk_cross_link,RX02,14.493808,725,-53
walk_01,walk_cross_link,RX02,14.515327,726,-53
walk_01,walk_cross_link,RX02,14.535299,727,-53
walk_01,walk_cross_link,RX02,14.55377,728,-54
walk_01,walk_cross_link,RX02,14.574342,729,-54
walk_01,walk_cross_link,RX02,14.5941,730,-54
walk_01,walk_cross_link,RX02,14.614968,731,-53
walk_01,walk_cross_link,RX02,14.655781,733,-54
walk_01,walk_cross_link,RX02,14.675185,734,-54
walk_01,walk_cross_link,RX02,14.693747,735,-55
walk_01,walk_cross_link,RX02,14.713776,736,-54
walk_01,walk_cross_link,RX02,14.733743,737,-54
walk_01,walk_cross_link,RX02,14.757476,738,-58
walk_01,walk_cross_link,RX02,14.77376,739,-54
walk_01,walk_cross_link,RX02,14.793759,740,-54
walk_01,walk_cross_link,RX02,14.816285,741,-54
walk_01,walk_cross_link,RX02,14.834418,742,-54
walk_01,walk_cross_link,RX02,14.856269,743,-54
walk_01,walk_cross_link,RX02,14.873998,744,-54
walk_01,walk_cross_link,RX02,14.894445,745,-54
walk_01,walk_cross_link,RX02,14.918309,746,-54
walk_01,walk_cross_link,RX02,14.935406,747,-54
walk_01,walk_cross_link,RX02,14.955312,748,-55
walk_01,walk_cross_link,RX02,14.976293,749,-56
walk_01,walk_cross_link,RX02,14.99374,750,-56
walk_01,walk_cross_link,RX02,15.01379,751,-55
walk_01,walk_cross_link,RX02,15.033763,752,-55
walk_01,walk_cross_link,RX02,15.05375,753,-56
walk_01,walk_cross_link,RX02,15.074709,754,-55
walk_01,walk_cross_link,RX02,15.096079,755,-55
walk_01,walk_cross_link,RX02,15.11408,756,-55
walk_01,walk_cross_link,RX02,15.134262,757,-56
walk_01,walk_cross_link,RX02,15.155552,758,-55
walk_01,walk_cross_link,RX02,15.175895,759,-55
walk_01,walk_cross_link,RX02,15.198585,760,-55
walk_01,walk_cross_link,RX02,15.213749,761,-55
walk_01,walk_cross_link,RX02,15.236686,762,-55
walk_01,walk_cross_link,RX02,15.257989,763,-55
walk_01,walk_cross_link,RX02,15.275668,764,-55
walk_01,walk_cross_link,RX02,15.300879,765,-55
walk_01,walk_cross_link,RX02,15.313747,766,-55
walk_01,walk_cross_link,RX02,15.333742,767,-55
walk_01,walk_cross_link,RX02,15.353751,768,-55
walk_01,walk_cross_link,RX02,15.373913,769,-56
walk_01,walk_cross_link,RX02,15.395877,770,-56
walk_01,walk_cross_link,RX02,15.415402,771,-57
walk_01,walk_cross_link,RX02,15.436704,772,-58
walk_01,walk_cross_link,RX02,15.454872,773,-58
walk_01,walk_cross_link,RX02,15.475312,774,-59
walk_01,walk_cross_link,RX02,15.495053,775,-59
walk_01,walk_cross_link,RX02,15.513735,776,-60
walk_01,walk_cross_link,RX02,15.533722,777,-60
walk_01,walk_cross_link,RX02,15.557287,778,-60
walk_01,walk_cross_link,RX02,15.577396,779,-59
walk_01,walk_cross_link,RX02,15.613738,781,-58
walk_01,walk_cross_link,RX02,15.6345,782,-58
walk_01,walk_cross_link,RX02,15.654729,783,-58
walk_01,walk_cross_link,RX02,15.673753,784,-58
walk_01,walk_cross_link,RX02,15.699861,785,-59
walk_01,walk_cross_link,RX02,15.713728,786,-59
walk_01,walk_cross_link,RX02,15.733894,787,-59
walk_01,walk_cross_link,RX02,15.754643,788,-59
walk_01,walk_cross_link,RX02,15.774492,789,-59
walk_01,walk_cross_link,RX02,15.793917,790,-59
walk_01,walk_cross_link,RX02,15.813731,791,-59
walk_01,walk_cross_link,RX02,15.835888,792,-59
walk_01,walk_cross_link,RX02,15.85378,793,-59
walk_01,walk_cross_link,RX02,15.876856,794,-59
walk_01,walk_cross_link,RX02,15.894069,795,-59
walk_01,walk_cross_link,RX02,15.915316,796,-59
walk_01,walk_cross_link,RX02,15.938544,797,-59
walk_01,walk_cross_link,RX02,15.953791,798,-59
walk_01,walk_cross_link,RX02,15.974808,799,-59
walk_01,walk_cross_link,RX02,15.993737,800,-59
walk_01,walk_cross_link,RX02,16.017698,801,-59
walk_01,walk_cross_link,RX02,16.033736,802,-59
walk_01,walk_cross_link,RX02,16.055881,803,-59
walk_01,walk_cross_link,RX02,16.077196,804,-59
walk_01,walk_cross_link,RX02,16.09395,805,-59
walk_01,walk_cross_link,RX02,16.117105,806,-58
walk_01,walk_cross_link,RX02,16.133732,807,-58
walk_01,walk_cross_link,RX02,16.153869,808,-58
walk_01,walk_cross_link,RX02,16.173865,809,-58
walk_01,walk_cross_link,RX02,16.19389,810,-58
walk_01,walk_cross_link,RX02,16.213728,811,-58
walk_01,walk_cross_link,RX02,16.234597,812,-57
walk_01,walk_cross_link,RX02,16.254469,813,-57
walk_01,walk_cross_link,RX02,16.274116,814,-57
walk_01,walk_cross_link,RX02,16.29423,815,-57
walk_01,walk_cross_link,RX02,16.31424,816,-57
walk_01,walk_cross_link,RX02,16.333737,817,-57
walk_01,walk_cross_link,RX02,16.353724,818,-57
walk_01,walk_cross_link,RX02,16.376522,819,-58
walk_01,walk_cross_link,RX02,16.394991,820,-58
walk_01,walk_cross_link,RX02,16.43372,822,-60
walk_01,walk_cross_link,RX02,16.454249,823,-60
walk_01,walk_cross_link,RX02,16.475044,824,-60
walk_01,walk_cross_link,RX02,16.498755,825,-59
walk_01,walk_cross_link,RX02,16.513722,826,-59
walk_01,walk_cross_link,RX02,16.533714,827,-58
walk_01,walk_cross_link,RX02,16.553856,828,-58
walk_01,walk_cross_link,RX02,16.573909,829,-58
walk_01,walk_cross_link,RX02,16.59387,830,-58
walk_01,walk_cross_link,RX02,16.614867,831,-58
walk_01,walk_cross_link,RX02,16.633731,832,-57
walk_01,walk_cross_link,RX02,16.654121,833,-57
walk_01,walk_cross_link,RX02,16.673722,834,-57
walk_01,walk_cross_link,RX02,16.696095,835,-57
walk_01,walk_cross_link,RX02,16.715759,836,-57
walk_01,walk_cross_link,RX02,16.734498,837,-57
walk_01,walk_cross_link,RX02,16.754806,838,-57
walk_01,walk_cross_link,RX02,16.774033,839,-57
walk_01,walk_cross_link,RX02,16.793978,840,-57
walk_01,walk_cross_link,RX02,16.815028,841,-57
walk_01,walk_cross_link,RX02,16.833725,842,-57
walk_01,walk_cross_link,RX02,16.853863,843,-57
walk_01,walk_cross_link,RX02,16.875113,844,-56
walk_01,walk_cross_link,RX02,16.8943,845,-57
walk_01,walk_cross_link,RX02,16.914441,846,-56
walk_01,walk_cross_link,RX02,16.936444,847,-56
walk_01,walk_cross_link,RX02,16.953727,848,-57
walk_01,walk_cross_link,RX02,16.973718,849,-56
walk_01,walk_cross_link,RX02,16.998824,850,-56
walk_01,walk_cross_link,RX02,17.013972,851,-56
walk_01,walk_cross_link,RX02,17.035547,852,-55
walk_01,walk_cross_link,RX02,17.053836,853,-55
walk_01,walk_cross_link,RX02,17.073708,854,-55
walk_01,walk_cross_link,RX02,17.101217,855,-54
walk_01,walk_cross_link,RX02,17.113727,856,-54
walk_01,walk_cross_link,RX02,17.134254,857,-53
walk_01,walk_cross_link,RX02,17.153725,858,-53
walk_01,walk_cross_link,RX02,17.174973,859,-53
walk_01,walk_cross_link,RX02,17.195712,860,-54
walk_01,walk_cross_link,RX02,17.215844,861,-53
walk_01,walk_cross_link,RX02,17.253787,863,-54
walk_01,walk_cross_link,RX02,17.273707,864,-54
walk_01,walk_cross_link,RX02,17.293695,865,-54
walk_01,walk_cross_link,RX02,17.318248,866,-54
walk_01,walk_cross_link,RX02,17.335824,867,-54
walk_01,walk_cross_link,RX02,17.353734,868,-54
walk_01,walk_cross_link,RX02,17.373781,869,-53
walk_01,walk_cross_link,RX02,17.395468,870,-54
walk_01,walk_cross_link,RX02,17.414982,871,-53
walk_01,walk_cross_link,RX02,17.434577,872,-53
walk_01,walk_cross_link,RX02,17.453686,873,-53
walk_01,walk_cross_link,RX02,17.474545,874,-53
walk_01,walk_cross_link,RX02,17.497962,875,-53
walk_01,walk_cross_link,RX02,17.51528,876,-53
walk_01,walk_cross_link,RX02,17.536282,877,-53
walk_01,walk_cross_link,RX02,17.553726,878,-53
walk_01,walk_cross_link,RX02,17.574045,879,-53
walk_01,walk_cross_link,RX02,17.593703,880,-53
walk_01,walk_cross_link,RX02,17.613716,881,-53
walk_01,walk_cross_link,RX02,17.636047,882,-53
walk_01,walk_cross_link,RX02,17.656115,883,-53
walk_01,walk_cross_link,RX02,17.677908,884,-53
walk_01,walk_cross_link,RX02,17.694381,885,-53
walk_01,walk_cross_link,RX02,17.715638,886,-53
walk_01,walk_cross_link,RX02,17.733693,887,-53
walk_01,walk_cross_link,RX02,17.753843,888,-53
walk_01,walk_cross_link,RX02,17.774094,889,-54
walk_01,walk_cross_link,RX02,17.799086,890,-54
walk_01,walk_cross_link,RX02,17.813696,891,-55
walk_01,walk_cross_link,RX02,17.83368,892,-55
walk_01,walk_cross_link,RX02,17.860928,893,-54
walk_01,walk_cross_link,RX02,17.873705,894,-55
walk_01,walk_cross_link,RX02,17.893705,895,-54
walk_01,walk_cross_link,RX02,17.920554,896,-54
walk_01,walk_cross_link,RX02,17.933701,897,-54
walk_01,walk_cross_link,RX02,17.954158,898,-54
walk_01,walk_cross_link,RX02,17.975453,899,-54
walk_01,walk_cross_link,RX02,17.994447,900,-54
walk_01,walk_cross_link,RX02,18.014947,901,-54
walk_01,walk_cross_link,RX02,18.033768,902,-54
walk_01,walk_cross_link,RX02,18.055105,903,-55
walk_01,walk_cross_link,RX02,18.073683,904,-54
walk_01,walk_cross_link,RX02,18.093705,905,-53
walk_01,walk_cross_link,RX02,18.114138,906,-53
walk_01,walk_cross_link,RX02,18.138446,907,-54
walk_01,walk_cross_link,RX02,18.154608,908,-53
walk_01,walk_cross_link,RX02,18.173686,909,-54
walk_01,walk_cross_link,RX02,18.19399,910,-54
walk_01,walk_cross_link,RX02,18.213698,911,-54
walk_01,walk_cross_link,RX02,18.233978,912,-54
walk_01,walk_cross_link,RX02,18.253896,913,-54
walk_01,walk_cross_link,RX02,18.273673,914,-54
walk_01,walk_cross_link,RX02,18.294959,915,-54
walk_01,walk_cross_link,RX02,18.313677,916,-54
walk_01,walk_cross_link,RX02,18.334504,917,-53
walk_01,walk_cross_link,RX02,18.353701,918,-54
walk_01,walk_cross_link,RX02,18.373695,919,-54
walk_01,walk_cross_link,RX02,18.39368,920,-53
walk_01,walk_cross_link,RX02,18.414273,921,-54
walk_01,walk_cross_link,RX02,18.438385,922,-53
walk_01,walk_cross_link,RX02,18.454055,923,-54
walk_01,walk_cross_link,RX02,18.475328,924,-54
walk_01,walk_cross_link,RX02,18.495654,925,-53
walk_01,walk_cross_link,RX02,18.515977,926,-53
walk_01,walk_cross_link,RX02,18.533952,927,-53
walk_01,walk_cross_link,RX02,18.555669,928,-53
walk_01,walk_cross_link,RX02,18.573692,929,-53
walk_01,walk_cross_link,RX02,18.593693,930,-54
walk_01,walk_cross_link,RX02,18.615943,931,-54
walk_01,walk_cross_link,RX02,18.635133,932,-55
walk_01,walk_cross_link,RX02,18.655479,933,-54
walk_01,walk_cross_link,RX02,18.680132,934,-54
walk_01,walk_cross_link,RX02,18.693675,935,-53
walk_01,walk_cross_link,RX02,18.713691,936,-54
walk_01,walk_cross_link,RX02,18.733686,937,-54
walk_01,walk_cross_link,RX02,18.754128,938,-53
walk_01,walk_cross_link,RX02,18.775248,939,-54
walk_01,walk_cross_link,RX02,18.794653,940,-54
walk_01,walk_cross_link,RX02,18.813686,941,-54
walk_01,walk_cross_link,RX02,18.834159,942,-53
walk_01,walk_cross_link,RX02,18.85426,943,-54
walk_01,walk_cross_link,RX02,18.874311,944,-53
walk_01,walk_cross_link,RX02,18.897053,945,-54
walk_01,walk_cross_link,RX02,18.91368,946,-54
walk_01,walk_cross_link,RX02,18.937932,947,-53
walk_01,walk_cross_link,RX02,18.953693,948,-53
walk_01,walk_cross_link,RX02,18.993686,950,-54
walk_01,walk_cross_link,RX02,19.013668,951,-54
walk_01,walk_cross_link,RX02,19.033664,952,-54
walk_01,walk_cross_link,RX02,19.059067,953,-54
walk_01,walk_cross_link,RX02,19.076678,954,-53
walk_01,walk_cross_link,RX02,19.093686,955,-54
walk_01,walk_cross_link,RX02,19.113677,956,-54
walk_01,walk_cross_link,RX02,19.133928,957,-54
walk_01,walk_cross_link,RX02,19.153708,958,-54
walk_01,walk_cross_link,RX02,19.173684,959,-54
walk_01,walk_cross_link,RX02,19.193658,960,-54
walk_01,walk_cross_link,RX02,19.213855,961,-54
walk_01,walk_cross_link,RX02,19.233655,962,-54
walk_01,walk_cross_link,RX02,19.256133,963,-54
walk_01,walk_cross_link,RX02,19.27648,964,-54
walk_01,walk_cross_link,RX02,19.294553,965,-55
walk_01,walk_cross_link,RX02,19.314863,966,-54
walk_01,walk_cross_link,RX02,19.333655,967,-54
walk_01,walk_cross_link,RX02,19.359286,968,-55
walk_01,walk_cross_link,RX02,19.376619,969,-54
walk_01,walk_cross_link,RX02,19.393658,970,-53
walk_01,walk_cross_link,RX02,19.414298,971,-54
walk_01,walk_cross_link,RX02,19.435129,972,-54
walk_01,walk_cross_link,RX02,19.455676,973,-54
walk_01,walk_cross_link,RX02,19.473817,974,-54
walk_01,walk_cross_link,RX02,19.495948,975,-54
walk_01,walk_cross_link,RX02,19.513664,976,-54
walk_01,walk_cross_link,RX02,19.538183,977,-54
walk_01,walk_cross_link,RX02,19.55366,978,-54
walk_01,walk_cross_link,RX02,19.573646,979,-54
walk_01,walk_cross_link,RX02,19.596468,980,-54
walk_01,walk_cross_link,RX02,19.613874,981,-54
walk_01,walk_cross_link,RX02,19.633773,982,-54
walk_01,walk_cross_link,RX02,19.655141,983,-54
walk_01,walk_cross_link,RX02,19.673677,984,-54
walk_01,walk_cross_link,RX02,19.697444,985,-54
walk_01,walk_cross_link,RX02,19.713764,986,-54
walk_01,walk_cross_link,RX02,19.734249,987,-54
walk_01,walk_cross_link,RX02,19.757721,988,-54
walk_01,walk_cross_link,RX02,19.775885,989,-54
walk_01,walk_cross_link,RX02,19.795912,990,-54
walk_01,walk_cross_link,RX02,19.81364,991,-54
walk_01,walk_cross_link,RX02,19.833652,992,-54
walk_01,walk_cross_link,RX02,19.855013,993,-54
walk_01,walk_cross_link,RX02,19.873659,994,-54
walk_01,walk_cross_link,RX02,19.898331,995,-54
walk_01,walk_cross_link,RX02,19.913676,996,-54
walk_01,walk_cross_link,RX02,19.933665,997,-54
walk_01,walk_cross_link,RX02,19.960601,998,-53
walk_01,walk_cross_link,RX02,19.974201,999,-54
walk_01,walk_cross_link,RX02,19.993648,1000,-54
walk_01,walk_cross_link,RX02,20.013639,1001,-54
walk_01,walk_cross_link,RX02,20.034279,1002,-56
walk_01,walk_cross_link,RX02,20.055594,1003,-59
walk_01,walk_cross_link,RX02,20.075331,1004,-59
walk_01,walk_cross_link,RX02,20.093668,1005,-57
walk_01,walk_cross_link,RX02,20.113783,1006,-56
walk_01,walk_cross_link,RX02,20.134095,1007,-55
walk_01,walk_cross_link,RX02,20.15366,1008,-55
walk_01,walk_cross_link,RX02,20.173633,1009,-55
walk_01,walk_cross_link,RX02,20.196167,1010,-55
walk_01,walk_cross_link,RX02,20.216172,1011,-55
walk_01,walk_cross_link,RX02,20.23367,1012,-54
walk_01,walk_cross_link,RX02,20.254365,1013,-54
walk_01,walk_cross_link,RX02,20.275719,1014,-54
walk_01,walk_cross_link,RX02,20.2942,1015,-54
walk_01,walk_cross_link,RX02,20.313646,1016,-55
walk_01,walk_cross_link,RX02,20.333637,1017,-54
walk_01,walk_cross_link,RX02,20.356753,1018,-54
walk_01,walk_cross_link,RX02,20.373647,1019,-54
walk_01,walk_cross_link,RX02,20.394235,1020,-54
walk_01,walk_cross_link,RX02,20.413649,1021,-54
walk_01,walk_cross_link,RX02,20.433652,1022,-55
walk_01,walk_cross_link,RX02,20.459151,1023,-54
walk_01,walk_cross_link,RX02,20.4737,1024,-54
walk_01,walk_cross_link,RX02,20.494015,1025,-54
walk_01,walk_cross_link,RX02,20.513892,1026,-55
walk_01,walk_cross_link,RX02,20.535481,1027,-57
walk_01,walk_cross_link,RX02,20.553642,1028,-57
walk_01,walk_cross_link,RX02,20.574986,1029,-58
walk_01,walk_cross_link,RX02,20.595126,1030,-59
walk_01,walk_cross_link,RX02,20.615134,1031,-60
walk_01,walk_cross_link,RX02,20.63366,1032,-60
walk_01,walk_cross_link,RX02,20.655872,1033,-59
walk_01,walk_cross_link,RX02,20.678014,1034,-58
walk_01,walk_cross_link,RX02,20.698485,1035,-58
walk_01,walk_cross_link,RX02,20.71754,1036,-58
walk_01,walk_cross_link,RX02,20.73362,1037,-58
walk_01,walk_cross_link,RX02,20.757394,1038,-57
walk_01,walk_cross_link,RX02,20.773642,1039,-57
walk_01,walk_cross_link,RX02,20.793819,1040,-57
walk_01,walk_cross_link,RX02,20.813635,1041,-57
walk_01,walk_cross_link,RX02,20.833646,1042,-56
walk_01,walk_cross_link,RX02,20.853629,1043,-57
walk_01,walk_cross_link,RX02,20.874805,1044,-57
walk_01,walk_cross_link,RX02,20.894531,1045,-57
walk_01,walk_cross_link,RX02,20.913631,1046,-57
walk_01,walk_cross_link,RX02,20.933617,1047,-56
walk_01,walk_cross_link,RX02,20.956092,1048,-57
walk_01,walk_cross_link,RX02,20.973706,1049,-57
walk_01,walk_cross_link,RX02,20.99364,1050,-57
walk_01,walk_cross_link,RX02,21.016363,1051,-57
walk_01,walk_cross_link,RX02,21.035384,1052,-57
walk_01,walk_cross_link,RX02,21.055753,1053,-57
walk_01,walk_cross_link,RX02,21.073648,1054,-57
walk_01,walk_cross_link,RX02,21.095177,1055,-57
walk_01,walk_cross_link,RX02,21.114468,1056,-57
walk_01,walk_cross_link,RX02,21.133609,1057,-57
walk_01,walk_cross_link,RX02,21.153653,1058,-57
walk_01,walk_cross_link,RX02,21.173611,1059,-57
walk_01,walk_cross_link,RX02,21.197307,1060,-57
walk_01,walk_cross_link,RX02,21.21482,1061,-57
walk_01,walk_cross_link,RX02,21.235125,1062,-58
walk_01,walk_cross_link,RX02,21.253698,1063,-58
walk_01,walk_cross_link,RX02,21.273628,1064,-58
walk_01,walk_cross_link,RX02,21.299729,1065,-58
walk_01,walk_cross_link,RX02,21.313636,1066,-58
walk_01,walk_cross_link,RX02,21.333765,1067,-58
walk_01,walk_cross_link,RX02,21.354705,1068,-57
walk_01,walk_cross_link,RX02,21.373611,1069,-55
walk_01,walk_cross_link,RX02,21.394207,1070,-55
walk_01,walk_cross_link,RX02,21.41433,1071,-54
walk_01,walk_cross_link,RX02,21.434474,1072,-53
walk_01,walk_cross_link,RX02,21.453615,1073,-55
walk_01,walk_cross_link,RX02,21.474235,1074,-53
walk_01,walk_cross_link,RX02,21.496597,1075,-54
walk_01,walk_cross_link,RX02,21.516746,1076,-54
walk_01,walk_cross_link,RX02,21.53676,1077,-54
walk_01,walk_cross_link,RX02,21.553622,1078,-55
walk_01,walk_cross_link,RX02,21.575823,1079,-54
walk_01,walk_cross_link,RX02,21.593619,1080,-54
walk_01,walk_cross_link,RX02,21.613601,1081,-55
walk_01,walk_cross_link,RX02,21.633629,1082,-53
walk_01,walk_cross_link,RX02,21.653628,1083,-54
walk_01,walk_cross_link,RX02,21.673616,1084,-53
walk_01,walk_cross_link,RX02,21.694035,1085,-53
walk_01,walk_cross_link,RX02,21.713756,1086,-53
walk_01,walk_cross_link,RX02,21.738478,1087,-56
walk_01,walk_cross_link,RX02,21.753628,1088,-53
walk_01,walk_cross_link,RX02,21.774934,1089,-54
walk_01,walk_cross_link,RX02,21.796453,1090,-53
walk_01,walk_cross_link,RX02,21.816145,1091,-53
walk_01,walk_cross_link,RX02,21.833636,1092,-53
walk_01,walk_cross_link,RX02,21.854588,1093,-54
walk_01,walk_cross_link,RX02,21.875878,1094,-54
walk_01,walk_cross_link,RX02,21.893621,1095,-55
walk_01,walk_cross_link,RX02,21.914135,1096,-54
walk_01,walk_cross_link,RX02,21.936034,1097,-54
walk_01,walk_cross_link,RX02,21.954248,1098,-53
walk_01,walk_cross_link,RX02,21.973626,1099,-54
walk_01,walk_cross_link,RX02,21.99519,1100,-53
walk_01,walk_cross_link,RX02,22.014445,1101,-53
walk_01,walk_cross_link,RX02,22.034932,1102,-53
walk_01,walk_cross_link,RX02,22.05941,1103,-53
walk_01,walk_cross_link,RX02,22.073613,1104,-53
walk_01,walk_cross_link,RX02,22.0976,1105,-54
walk_01,walk_cross_link,RX02,22.119138,1106,-54
walk_01,walk_cross_link,RX02,22.138108,1107,-54
walk_01,walk_cross_link,RX02,22.153613,1108,-54
walk_01,walk_cross_link,RX02,22.173886,1109,-54
walk_01,walk_cross_link,RX02,22.194957,1110,-54
walk_01,walk_cross_link,RX02,22.213611,1111,-54
walk_01,walk_cross_link,RX02,22.238923,1112,-54
walk_01,walk_cross_link,RX02,22.254235,1113,-54
walk_01,walk_cross_link,RX02,22.273599,1114,-54
walk_01,walk_cross_link,RX02,22.293662,1115,-54
walk_01,walk_cross_link,RX02,22.315818,1116,-54
walk_01,walk_cross_link,RX02,22.333612,1117,-54
walk_01,walk_cross_link,RX02,22.355949,1118,-53
walk_01,walk_cross_link,RX02,22.373592,1119,-55
walk_01,walk_cross_link,RX02,22.393609,1120,-53
walk_01,walk_cross_link,RX02,22.418974,1121,-54
walk_01,walk_cross_link,RX02,22.438638,1122,-55
walk_01,walk_cross_link,RX02,22.458361,1123,-54
walk_01,walk_cross_link,RX02,22.473622,1124,-55
walk_01,walk_cross_link,RX02,22.493586,1125,-55
walk_01,walk_cross_link,RX02,22.516395,1126,-54
walk_01,walk_cross_link,RX02,22.533727,1127,-54
walk_01,walk_cross_link,RX02,22.555107,1128,-54
walk_01,walk_cross_link,RX02,22.573603,1129,-54
walk_01,walk_cross_link,RX02,22.59362,1130,-54
walk_01,walk_cross_link,RX02,22.615671,1131,-55
walk_01,walk_cross_link,RX02,22.635362,1132,-54
walk_01,walk_cross_link,RX02,22.653589,1133,-54
walk_01,walk_cross_link,RX02,22.673827,1134,-55
walk_01,walk_cross_link,RX02,22.694152,1135,-54
walk_01,walk_cross_link,RX02,22.715166,1136,-53
walk_01,walk_cross_link,RX02,22.733748,1137,-54
walk_01,walk_cross_link,RX02,22.758393,1138,-54
walk_01,walk_cross_link,RX02,22.776207,1139,-55
walk_01,walk_cross_link,RX02,22.798565,1140,-54
walk_01,walk_cross_link,RX02,22.815603,1141,-54
walk_01,walk_cross_link,RX02,22.83576,1142,-54
walk_01,walk_cross_link,RX02,22.857465,1143,-54
walk_01,walk_cross_link,RX02,22.873609,1144,-54
walk_01,walk_cross_link,RX02,22.898929,1145,-54
walk_01,walk_cross_link,RX02,22.913587,1146,-55
walk_01,walk_cross_link,RX02,22.938187,1147,-54
walk_01,walk_cross_link,RX02,22.953738,1148,-55
walk_01,walk_cross_link,RX02,22.975724,1149,-54
walk_01,walk_cross_link,RX02,22.995578,1150,-54
walk_01,walk_cross_link,RX02,23.016001,1151,-54
walk_01,walk_cross_link,RX02,23.040554,1152,-54
walk_01,walk_cross_link,RX02,23.053595,1153,-55
walk_01,walk_cross_link,RX02,23.073708,1154,-54
walk_01,walk_cross_link,RX02,23.093594,1155,-55
walk_01,walk_cross_link,RX02,23.113633,1156,-53
walk_01,walk_cross_link,RX02,23.135052,1157,-54
walk_01,walk_cross_link,RX02,23.155164,1158,-54
walk_01,walk_cross_link,RX02,23.175168,1159,-54
walk_01,walk_cross_link,RX02,23.193603,1160,-54
walk_01,walk_cross_link,RX02,23.215777,1161,-54
walk_01,walk_cross_link,RX02,23.237448,1162,-54
walk_01,walk_cross_link,RX02,23.254175,1163,-54
walk_01,walk_cross_link,RX02,23.277595,1164,-54
